unique_match_id,match_date,season_year,tour_type_human,surface,round,tournament,home_id,home_name,away_id,away_name,home_rank,away_rank,winner_code,home_win
30557986_2023_3,2023-01-02 13:45:00,2023,Atp Chall,Hard,Qualifier,Oeiras Chall. Men - Qualification (indoor),749672,Molleker R.,433115,Ilkel C.,,,2.0,0
45304636_2023_3,2023-01-02 14:00:00,2023,Atp Chall,Hard,Qualifier,Oeiras Chall. Men - Qualification (indoor),981822,Lamasine T.,822429,Lajal M.,,,2.0,0
31813487_2023_3,2023-01-02 14:20:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,716200,Aboian L.,782956,Prihodko O.,,,1.0,1
75070599_2023_3,2023-01-02 14:25:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),119633,Gigante M.,702197,Tabur C.,250.0,321.0,1.0,1
18105632_2023_3,2023-01-02 14:30:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,725200,Otegui J. B.,325241,Monzon I.,,,2.0,0
33730616_2023_3,2023-01-02 15:30:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,735755,Alves M.,164986,Panta J.,,,1.0,1
32193297_2023_3,2023-01-02 15:45:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),843107,Debru G.,105664,Valkusz M.,630.0,275.0,1.0,1
97957988_2023_3,2023-01-02 15:55:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),148129,Neuchrist M.,672689,Neumayer L.,274.0,296.0,1.0,1
97202385_2023_3,2023-01-02 16:15:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,249052,Huertas Del Pino Cordova A.,209113,Leite W.,,,1.0,1
60304203_2023_3,2023-01-02 16:25:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),273841,Collignon R.,805378,Faria J.,280.0,590.0,1.0,1
51367093_2023_3,2023-01-02 16:40:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,866560,Sanchez Jover C.,875761,Ratti L.,,,1.0,1
73280305_2023_3,2023-01-02 17:35:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),227660,Berankis R.,649700,Moroni M.,168.0,312.0,1.0,1
14461328_2023_3,2023-01-02 18:00:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,453166,Vidal Azorin J. F.,794915,Cuevas M.,,,1.0,1
90036042_2023_3,2023-01-02 18:00:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,832213,Seyboth Wild T.,924945,Bueno G.,,,1.0,1
29877987_2023_3,2023-01-02 18:05:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,113328,Briand J.,970836,Arcuschin R.,,,1.0,1
69214975_2023_3,2023-01-02 18:05:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),632464,Gerch L.,252227,Medjedovic H.,283.0,255.0,2.0,0
77674543_2023_3,2023-01-02 19:50:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,658955,Huertas Del Pino C.,708905,Paz J. P.,,,2.0,0
76019723_2023_3,2023-01-02 23:00:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,505077,Klein L.,529592,Nardi L.,136.0,135.0,2.0,0
60600767_2023_3,2023-01-02 23:00:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,373503,Krueger M.,898178,Polmans M.,214.0,334.0,2.0,0
10843169_2023_3,2023-01-02 23:00:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,537424,Passaro F.,568273,Broady L.,119.0,163.0,2.0,0
69291634_2023_3,2023-01-03 00:05:00,2023,Atp Chall,Hard,1/16-Finals,Noumea Chall. Men,965485,Escobedo E.,481579,Ellis B.,226.0,743.0,2.0,0
27734519_2023_1,2023-01-03 00:05:00,2023,Atp Tour,Hard,Nan,United Cup ATP,692847,Berrettini M.,529271,Ruud C.,16.0,3.0,1.0,1
35841287_2023_3,2023-01-03 00:10:00,2023,Atp Chall,Hard,1/16-Finals,Noumea Chall. Men,423268,Diaz Acosta F.,139468,Walkin B.,191.0,971.0,1.0,1
10129472_2023_3,2023-01-03 00:10:00,2023,Atp Chall,Hard,1/16-Finals,Noumea Chall. Men,615104,Lokoli L.,681223,Serdarusic N.,204.0,234.0,1.0,1
93740054_2023_3,2023-01-03 00:35:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,764898,Arnaldi M.,345517,Shevchenko A.,134.0,154.0,1.0,1
91137664_2023_1,2023-01-03 00:40:00,2023,Atp Tour,Hard,1/16-Finals,Adelaide 2 ATP,412462,Medvedev D.,811036,Sonego L.,7.0,45.0,1.0,1
88782018_2023_3,2023-01-03 00:55:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,912183,Fucsovics M.,904531,Maestrelli F.,87.0,200.0,1.0,1
19844620_2023_1,2023-01-03 00:55:00,2023,Atp Tour,Hard,Nan,United Cup ATP,520972,Tiafoe F.,925629,Otte O.,19.0,76.0,1.0,1
78179493_2023_3,2023-01-03 01:00:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,257507,Nava E.,163041,Muller A.,178.0,160.0,2.0,0
94943819_2023_1,2023-01-03 02:20:00,2023,Atp Tour,Hard,1/16-Finals,Adelaide 2 ATP,995472,Cachin P.,536679,Khachanov K.,57.0,20.0,2.0,0
53236458_2023_3,2023-01-03 02:20:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,452892,Brouwer G.,812285,Rodionov J.,156.0,122.0,2.0,0
95332666_2023_3,2023-01-03 02:20:00,2023,Atp Chall,Hard,1/16-Finals,Noumea Chall. Men,883049,Garin C.,813264,Delaney Ja.,85.0,1226.0,1.0,1
91144612_2023_3,2023-01-03 02:25:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,881341,Watanuki Y.,682682,van Assche L.,145.0,139.0,1.0,1
62681778_2023_3,2023-01-03 02:35:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,709359,McCabe J.,680600,Agamenone F.,406.0,138.0,1.0,1
26831611_2023_3,2023-01-03 02:45:00,2023,Atp Chall,Hard,1/16-Finals,Noumea Chall. Men,774933,Puttergill C.,287543,Brancaccio R.,801.0,194.0,2.0,0
47751265_2023_1,2023-01-03 02:55:00,2023,Atp Tour,Hard,1/16-Finals,Adelaide 2 ATP,181695,Djokovic N.,711489,Lestienne C.,5.0,65.0,1.0,1
94186073_2023_3,2023-01-03 03:05:00,2023,Atp Chall,Hard,1/16-Finals,Nonthaburi Chall. Men,552810,Royer V.,154108,Ayeni A.,332.0,433.0,2.0,0
15585546_2023_3,2023-01-03 03:05:00,2023,Atp Chall,Hard,1/16-Finals,Nonthaburi Chall. Men,182008,Donskoy E.,130717,Jubb P.,387.0,219.0,1.0,1
34829070_2023_3,2023-01-03 03:10:00,2023,Atp Chall,Hard,1/16-Finals,Nonthaburi Chall. Men,528890,Mager G.,341854,Squire H.,212.0,357.0,2.0,0
52569988_2023_3,2023-01-03 03:35:00,2023,Atp Chall,Hard,1/16-Finals,Canberra Chall. Men,335034,Couacaud E.,569256,Gomez E.,174.0,104.0,1.0,1
84272608_2023_1,2023-01-03 03:55:00,2023,Atp Tour,Hard,Nan,United Cup ATP,181475,Sakellaridis S.,192912,Bergs Z.,803.0,129.0,1.0,1
47554675_2023_3,2023-01-03 05:05:00,2023,Atp Chall,Hard,1/16-Finals,Nonthaburi Chall. Men,554163,Moraing M.,240504,Pouille L.,302.0,380.0,1.0,1
21693039_2023_3,2023-01-03 05:10:00,2023,Atp Chall,Hard,1/16-Finals,Noumea Chall. Men,550299,Blancaneaux G.,376007,Barrios Vera T.,170.0,230.0,1.0,1
94050076_2023_3,2023-01-03 05:10:00,2023,Atp Chall,Hard,1/16-Finals,Noumea Chall. Men,941542,Dzumhur D.,494287,Jin J.,186.0,990.0,1.0,1
29420401_2023_3,2023-01-03 05:10:00,2023,Atp Chall,Hard,1/16-Finals,Nonthaburi Chall. Men,827001,Wu Tung-Lin,714517,Suksumrarn T.,184.0,1064.0,1.0,1
24312985_2023_3,2023-01-03 05:20:00,2023,Atp Chall,Hard,1/16-Finals,Nonthaburi Chall. Men,853888,Fonio G.,799088,Tirante T. A.,393.0,225.0,1.0,1
37798625_2023_1,2023-01-03 05:50:00,2023,Atp Tour,Hard,1/16-Finals,Adelaide 2 ATP,225761,Sinner J.,587686,Edmund K.,15.0,582.0,1.0,1
56890415_2023_3,2023-01-03 06:40:00,2023,Atp Chall,Hard,1/16-Finals,Nonthaburi Chall. Men,873324,Shimabukuro S.,675276,Zhukayev B.,264.0,308.0,1.0,1
91024598_2023_1,2023-01-03 06:40:00,2023,Atp Tour,Hard,Nan,United Cup ATP,125963,Hurkacz H.,278192,Wawrinka S.,10.0,148.0,1.0,1
56986975_2023_3,2023-01-03 07:10:00,2023,Atp Chall,Hard,1/16-Finals,Noumea Chall. Men,494488,Mansouri S.,947022,Grenier H.,239.0,141.0,2.0,0
53856467_2023_1,2023-01-03 07:15:00,2023,Atp Tour,Hard,1/16-Finals,Adelaide 2 ATP,981922,Hijikata R.,952560,Shapovalov D.,164.0,18.0,2.0,0
91134664_2023_1,2023-01-03 07:15:00,2023,Atp Tour,Hard,Nan,United Cup ATP,702948,Ramos A.,512847,Kubler J.,39.0,107.0,2.0,0
40278476_2023_3,2023-01-03 07:50:00,2023,Atp Chall,Hard,1/16-Finals,Nonthaburi Chall. Men,833134,Trungelliti M.,460471,Kelly D.,223.0,457.0,2.0,0
43446140_2023_1,2023-01-03 08:10:00,2023,Atp Tour,Hard,1/16-Finals,Adelaide 2 ATP,467387,Bautista-Agut R.,433587,Rublev A.,21.0,8.0,1.0,1
64062902_2023_1,2023-01-03 08:40:00,2023,Atp Tour,Hard,1/16-Finals,Pune ATP,927805,Ymer E.,137843,Marterer M.,127.0,159.0,2.0,0
17079153_2023_1,2023-01-03 08:40:00,2023,Atp Tour,Hard,1/16-Finals,Pune ATP,281568,Albot R.,603427,van Rijthoven T.,103.0,111.0,2.0,0
47419760_2023_1,2023-01-03 08:40:00,2023,Atp Tour,Hard,1/16-Finals,Pune ATP,443298,Martinez P.,364318,Ramanathan R.,62.0,435.0,1.0,1
26780753_2023_1,2023-01-03 09:30:00,2023,Atp Tour,Hard,1/16-Finals,Adelaide 2 ATP,756396,Murray A.,261903,Korda S.,49.0,33.0,2.0,0
65909217_2023_3,2023-01-03 09:35:00,2023,Atp Chall,Hard,1/16-Finals,Noumea Chall. Men,298839,Piros Z.,654101,Mott B.,162.0,982.0,1.0,1
34141700_2023_1,2023-01-03 10:25:00,2023,Atp Tour,Hard,1/16-Finals,Pune ATP,376795,Andujar P.,906225,Karatsev A.,121.0,59.0,2.0,0
92995458_2023_1,2023-01-03 10:55:00,2023,Atp Tour,Hard,Nan,United Cup ATP,136276,Mannarino A.,949266,Gojo B.,46.0,144.0,2.0,0
96621621_2023_3,2023-01-03 11:10:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),169616,Prizmic D.,321867,Herbert P.,475.0,305.0,1.0,1
90171846_2023_3,2023-01-03 11:10:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),331620,Vacherot V.,639988,Domingues J.,290.0,287.0,2.0,0
66589472_2023_3,2023-01-03 11:10:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),226123,De Schepper K.,433115,Ilkel C.,350.0,378.0,2.0,0
43049013_2023_1,2023-01-03 11:45:00,2023,Atp Tour,Hard,1/16-Finals,Pune ATP,374892,Cobolli F.,966030,Sasikumar M.,171.0,340.0,1.0,1
11311320_2023_3,2023-01-03 13:00:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),611449,Ejupovic E.,865826,Sousa P.,326.0,494.0,1.0,1
34765335_2023_3,2023-01-03 13:10:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,631462,Barrena A.,716200,Aboian L.,,,1.0,1
85130405_2023_3,2023-01-03 13:10:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,866560,Sanchez Jover C.,249052,Huertas Del Pino Cordova A.,,,1.0,1
21108129_2023_3,2023-01-03 13:10:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,214377,Descotte M. F.,735755,Alves M.,,,1.0,1
58724423_2023_3,2023-01-03 13:20:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),337733,Giustino L.,412512,Martin Tiffon P.,281.0,293.0,1.0,1
48144416_2023_3,2023-01-03 13:20:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),574262,Jianu F. C.,822429,Lajal M.,304.0,403.0,1.0,1
55043984_2023_3,2023-01-03 14:30:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),303110,Oliveira G.,915895,Wessels L.,507.0,309.0,1.0,1
54548032_2023_3,2023-01-03 15:00:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,113328,Briand J.,708905,Paz J. P.,,,2.0,0
12272057_2023_3,2023-01-03 15:10:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,832213,Seyboth Wild T.,453166,Vidal Azorin J. F.,,,1.0,1
96663298_2023_3,2023-01-03 15:10:00,2023,Atp Chall,Clay,Qualifier,Tigre Chall. Men - Qualification,325241,Monzon I.,992243,Aboian V.,,,2.0,0
66338407_2023_3,2023-01-03 15:15:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),900311,Leshem E.,966284,Kachmazov A.,379.0,336.0,1.0,1
75979753_2023_3,2023-01-03 15:50:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),710841,De Loore J.,283198,Dougaz A.,341.0,273.0,1.0,1
82443612_2023_3,2023-01-03 17:10:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,599335,Casanova H.,284423,Echargui M.,257.0,364.0,1.0,1
72471163_2023_3,2023-01-03 17:10:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,507308,Lavagno E.,779789,Midon L.,366.0,910.0,2.0,0
32240180_2023_3,2023-01-03 17:55:00,2023,Atp Chall,Hard,1/16-Finals,Oeiras Chall. Men (indoor),868353,Decamps G.,949289,Clarke J.,323.0,240.0,2.0,0
44045373_2023_3,2023-01-03 18:55:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,141694,Andreozzi G.,725780,Comesana F.,386.0,271.0,1.0,1
50462157_2023_3,2023-01-03 19:10:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,283131,Londero J. I.,369312,Erhard M.,276.0,361.0,1.0,1
10098828_2023_3,2023-01-03 19:15:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,552717,Dutra Da Silva D.,556263,Zhu E.,300.0,291.0,1.0,1
17140486_2023_3,2023-01-03 21:30:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,994078,Cerundolo J. M.,619233,Droguet T.,151.0,286.0,1.0,1
76996130_2023_3,2023-01-03 23:10:00,2023,Atp Chall,Hard,1/8-Finals,Canberra Chall. Men,568273,Broady L.,529592,Nardi L.,163.0,135.0,1.0,1
34412980_2023_3,2023-01-03 23:10:00,2023,Atp Chall,Hard,1/8-Finals,Canberra Chall. Men,108785,Riedi L.,204208,Gaston H.,157.0,108.0,1.0,1
37486537_2023_3,2023-01-03 23:10:00,2023,Atp Chall,Hard,1/8-Finals,Canberra Chall. Men,855008,Struff J-L.,163041,Muller A.,150.0,160.0,1.0,1
10912836_2023_3,2023-01-04 00:35:00,2023,Atp Chall,Hard,1/8-Finals,Canberra Chall. Men,726209,Gombos N.,869004,Kovalik J.,114.0,137.0,1.0,1
65392676_2023_3,2023-01-04 00:35:00,2023,Atp Chall,Hard,1/8-Finals,Noumea Chall. Men,423268,Diaz Acosta F.,128021,Bonadio R.,191.0,187.0,1.0,1
79394089_2023_3,2023-01-04 00:40:00,2023,Atp Chall,Hard,1/8-Finals,Noumea Chall. Men,771433,Sinclair C.,362646,Peniston R.,477.0,167.0,2.0,0
38111480_2023_1,2023-01-04 00:45:00,2023,Atp Tour,Hard,1/8-Finals,Adelaide 2 ATP,771934,Draper J.,536679,Khachanov K.,42.0,20.0,2.0,0
76820341_2023_3,2023-01-04 01:05:00,2023,Atp Chall,Hard,1/8-Finals,Canberra Chall. Men,709359,McCabe J.,335034,Couacaud E.,406.0,174.0,2.0,0
32046912_2023_3,2023-01-04 01:50:00,2023,Atp Chall,Hard,1/8-Finals,Canberra Chall. Men,881341,Watanuki Y.,812285,Rodionov J.,145.0,122.0,1.0,1
73630774_2023_3,2023-01-04 02:05:00,2023,Atp Chall,Hard,1/8-Finals,Canberra Chall. Men,898178,Polmans M.,133761,Sweeny D.,334.0,249.0,1.0,1
96201908_2023_1,2023-01-04 02:25:00,2023,Atp Tour,Hard,1/8-Finals,Adelaide 2 ATP,783204,Nishioka Y.,476352,McDonald M.,36.0,63.0,1.0,1
29782919_2023_1,2023-01-04 02:35:00,2023,Atp Tour,Hard,Nan,United Cup ATP - Play Offs,326801,Michalski D.,340250,Musetti L.,260.0,23.0,2.0,0
95906282_2023_3,2023-01-04 02:40:00,2023,Atp Chall,Hard,1/8-Finals,Noumea Chall. Men,883049,Garin C.,938897,Fancutt T. J.,85.0,532.0,1.0,1
41312381_2023_3,2023-01-04 03:05:00,2023,Atp Chall,Hard,1/8-Finals,Nonthaburi Chall. Men,524043,Purcell M.,554163,Moraing M.,220.0,302.0,1.0,1
57374127_2023_3,2023-01-04 03:10:00,2023,Atp Chall,Hard,1/8-Finals,Nonthaburi Chall. Men,154108,Ayeni A.,182008,Donskoy E.,433.0,387.0,2.0,0
66620558_2023_3,2023-01-04 03:10:00,2023,Atp Chall,Hard,1/8-Finals,Nonthaburi Chall. Men,341854,Squire H.,100498,Gengel M.,357.0,282.0,2.0,0
88370289_2023_3,2023-01-04 03:35:00,2023,Atp Chall,Hard,1/8-Finals,Noumea Chall. Men,550299,Blancaneaux G.,518536,Statham J. R.,170.0,523.0,2.0,0
83831700_2023_1,2023-01-04 04:20:00,2023,Atp Tour,Hard,Nan,United Cup ATP - Play Offs,723636,Fritz T.,701944,Norrie C.,9.0,14.0,2.0,0
73031797_2023_3,2023-01-04 04:30:00,2023,Atp Chall,Hard,1/8-Finals,Canberra Chall. Men,912183,Fucsovics M.,764898,Arnaldi M.,87.0,134.0,1.0,1
40376828_2023_1,2023-01-04 04:35:00,2023,Atp Tour,Hard,1/8-Finals,Adelaide 2 ATP,412462,Medvedev D.,692911,Kecmanovic M.,7.0,29.0,1.0,1
61127220_2023_3,2023-01-04 04:35:00,2023,Atp Chall,Hard,1/8-Finals,Nonthaburi Chall. Men,853888,Fonio G.,923051,Novak D.,393.0,180.0,2.0,0
76064605_2023_3,2023-01-04 04:45:00,2023,Atp Chall,Hard,1/8-Finals,Nonthaburi Chall. Men,460471,Kelly D.,466705,Hsu Y. H.,457.0,221.0,2.0,0
52381141_2023_3,2023-01-04 04:50:00,2023,Atp Chall,Hard,1/8-Finals,Nonthaburi Chall. Men,328410,Marozsan F.,828628,Harris L.,173.0,237.0,2.0,0
99973139_2023_3,2023-01-04 05:40:00,2023,Atp Chall,Hard,1/8-Finals,Noumea Chall. Men,615104,Lokoli L.,947022,Grenier H.,204.0,141.0,1.0,1
38402390_2023_3,2023-01-04 05:55:00,2023,Atp Chall,Hard,1/8-Finals,Nonthaburi Chall. Men,873324,Shimabukuro S.,149630,Escoffier A.,264.0,205.0,2.0,0
38587841_2023_1,2023-01-04 06:10:00,2023,Atp Tour,Hard,Nan,United Cup ATP - Play Offs,249143,Tsitsipas S.,663803,Coric B.,4.0,26.0,1.0,1
56093195_2023_3,2023-01-04 06:25:00,2023,Atp Chall,Hard,1/8-Finals,Nonthaburi Chall. Men,827001,Wu Tung-Lin,833958,Uchiyama Y.,184.0,320.0,1.0,1
37867524_2023_3,2023-01-04 07:25:00,2023,Atp Chall,Hard,1/8-Finals,Noumea Chall. Men,941542,Dzumhur D.,480969,Chazal M.,186.0,571.0,1.0,1
75785712_2023_1,2023-01-04 07:40:00,2023,Atp Tour,Hard,Nan,United Cup ATP - Play Offs,125963,Hurkacz H.,692847,Berrettini M.,10.0,16.0,2.0,0
77787910_2023_3,2023-01-04 08:15:00,2023,Atp Chall,Hard,1/8-Finals,Noumea Chall. Men,298839,Piros Z.,287543,Brancaccio R.,162.0,194.0,2.0,0
20316551_2023_1,2023-01-04 08:20:00,2023,Atp Tour,Hard,Nan,United Cup ATP - Play Offs,520972,Tiafoe F.,890750,Evans D.,19.0,27.0,1.0,1
56495933_2023_1,2023-01-04 08:35:00,2023,Atp Tour,Hard,1/8-Finals,Pune ATP,350409,Djere L.,137843,Marterer M.,70.0,159.0,2.0,0
19390226_2023_1,2023-01-04 08:40:00,2023,Atp Tour,Hard,1/8-Finals,Pune ATP,603427,van Rijthoven T.,906225,Karatsev A.,111.0,59.0,2.0,0
60995172_2023_1,2023-01-04 08:40:00,2023,Atp Tour,Hard,1/8-Finals,Pune ATP,956292,Baez S.,443298,Martinez P.,43.0,62.0,2.0,0
11837244_2023_3,2023-01-04 08:55:00,2023,Atp Chall,Hard,1/8-Finals,Noumea Chall. Men,481579,Ellis B.,257665,Paire B.,743.0,179.0,2.0,0
65776686_2023_1,2023-01-04 10:10:00,2023,Atp Tour,Hard,1/8-Finals,Adelaide 2 ATP,123040,Giron M.,338460,Popyrin A.,61.0,120.0,2.0,0
19307885_2023_1,2023-01-04 10:25:00,2023,Atp Tour,Hard,1/8-Finals,Pune ATP,575829,Cecchinato M.,646890,Griekspoor T.,101.0,95.0,2.0,0
58891909_2023_1,2023-01-04 11:05:00,2023,Atp Tour,Hard,1/8-Finals,Pune ATP,670925,Bonzi B.,384119,Ruusuvuori E.,60.0,40.0,1.0,1
34417321_2023_1,2023-01-04 11:05:00,2023,Atp Tour,Hard,1/8-Finals,Pune ATP,374892,Cobolli F.,165843,Van De Zandschulp B.,171.0,35.0,2.0,0
33815962_2023_3,2023-01-04 11:10:00,2023,Atp Chall,Hard,1/8-Finals,Oeiras Chall. Men (indoor),148129,Neuchrist M.,639988,Domingues J.,274.0,287.0,1.0,1
50165884_2023_3,2023-01-04 11:10:00,2023,Atp Chall,Hard,1/8-Finals,Oeiras Chall. Men (indoor),611449,Ejupovic E.,843107,Debru G.,326.0,630.0,2.0,0
68399162_2023_3,2023-01-04 11:10:00,2023,Atp Chall,Hard,1/8-Finals,Oeiras Chall. Men (indoor),574262,Jianu F. C.,252227,Medjedovic H.,304.0,255.0,1.0,1
50693058_2023_1,2023-01-04 11:40:00,2023,Atp Tour,Hard,Nan,United Cup ATP - Play Offs,181475,Sakellaridis S.,949266,Gojo B.,803.0,144.0,2.0,0
55923646_2023_1,2023-01-04 12:40:00,2023,Atp Tour,Hard,1/8-Finals,Pune ATP,804480,Krajinovic F.,564713,Mmoh M.,54.0,113.0,1.0,1
63098862_2023_1,2023-01-04 12:55:00,2023,Atp Tour,Hard,1/8-Finals,Pune ATP,787209,Cilic M.,921784,Carballes Baena R.,17.0,74.0,1.0,1
11458208_2023_3,2023-01-04 12:55:00,2023,Atp Chall,Hard,1/8-Finals,Oeiras Chall. Men (indoor),227660,Berankis R.,433115,Ilkel C.,168.0,378.0,2.0,0
46059210_2023_3,2023-01-04 13:10:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,894620,Ambrogi L. E.,628610,Giannessi A.,794.0,262.0,2.0,0
98913469_2023_3,2023-01-04 13:10:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,832213,Seyboth Wild T.,922003,Stodder T.,418.0,279.0,1.0,1
61137372_2023_3,2023-01-04 13:15:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,391426,Chepelev A.,685970,Boscardin Dias P.,369.0,349.0,1.0,1
44439578_2023_3,2023-01-04 14:10:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,866560,Sanchez Jover C.,114711,Weis A.,419.0,351.0,1.0,1
48897484_2023_3,2023-01-04 15:05:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,977039,De Jong J.,708905,Paz J. P.,288.0,427.0,1.0,1
46566251_2023_3,2023-01-04 15:05:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,198966,Roca Batalla O.,496616,Villanueva G.,268.0,311.0,2.0,0
71037113_2023_3,2023-01-04 16:35:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,990451,Dellien Velasco M. A.,287054,Torres J. B.,,,1.0,1
63280512_2023_3,2023-01-04 18:00:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,198064,Atmane T.,631462,Barrena A.,299.0,677.0,2.0,0
49305376_2023_3,2023-01-04 19:20:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,992243,Aboian V.,218850,Collarini A.,452.0,246.0,1.0,1
34162136_2023_3,2023-01-04 20:45:00,2023,Atp Chall,Clay,1/16-Finals,Tigre Chall. Men,629760,Bertola R.,214377,Descotte M. F.,356.0,423.0,1.0,1
38948905_2023_1,2023-01-05 00:40:00,2023,Atp Tour,Hard,1/8-Finals,Adelaide 2 ATP,957369,Safiullin R.,952560,Shapovalov D.,88.0,18.0,2.0,0
13618765_2023_3,2023-01-05 01:10:00,2023,Atp Chall,Hard,Quarter-Finals,Canberra Chall. Men,568273,Broady L.,108785,Riedi L.,163.0,157.0,2.0,0
91170970_2023_3,2023-01-05 01:15:00,2023,Atp Chall,Hard,Quarter-Finals,Canberra Chall. Men,855008,Struff J-L.,335034,Couacaud E.,150.0,174.0,1.0,1
30201699_2023_1,2023-01-05 02:20:00,2023,Atp Tour,Hard,1/8-Finals,Adelaide 2 ATP,181695,Djokovic N.,786060,Halys Q.,5.0,64.0,1.0,1
59782478_2023_3,2023-01-05 02:35:00,2023,Atp Chall,Hard,Quarter-Finals,Canberra Chall. Men,726209,Gombos N.,881341,Watanuki Y.,114.0,145.0,2.0,0
68964019_2023_3,2023-01-05 02:45:00,2023,Atp Chall,Hard,Quarter-Finals,Canberra Chall. Men,912183,Fucsovics M.,898178,Polmans M.,87.0,334.0,1.0,1
94109209_2023_1,2023-01-05 03:40:00,2023,Atp Tour,Hard,1/8-Finals,Adelaide 2 ATP,261903,Korda S.,467387,Bautista-Agut R.,33.0,21.0,1.0,1
51824379_2023_3,2023-01-05 04:10:00,2023,Atp Chall,Hard,Quarter-Finals,Nonthaburi Chall. Men,100498,Gengel M.,923051,Novak D.,,,2.0,0
80853292_2023_3,2023-01-05 04:10:00,2023,Atp Chall,Hard,Quarter-Finals,Nonthaburi Chall. Men,828628,Harris L.,466705,Hsu Y. H.,237.0,221.0,1.0,1
11094664_2023_3,2023-01-05 04:10:00,2023,Atp Chall,Hard,Quarter-Finals,Nonthaburi Chall. Men,827001,Wu Tung-Lin,182008,Donskoy E.,184.0,387.0,1.0,1
54130803_2023_3,2023-01-05 05:40:00,2023,Atp Chall,Hard,Quarter-Finals,Noumea Chall. Men,941542,Dzumhur D.,362646,Peniston R.,186.0,167.0,2.0,0
92130273_2023_3,2023-01-05 05:40:00,2023,Atp Chall,Hard,Quarter-Finals,Noumea Chall. Men,518536,Statham J. R.,615104,Lokoli L.,523.0,204.0,2.0,0
